,station_id,lat,lng,Unnamed: 0,name,station_location,CAR WASH,AIR & WATER,CAR VACUUM,24/7 OPENING HOURS,TOILET,CONVENIENCE STORE,ATM,PARKING FACILITIES,DISABLED TOILET/BABY CHANGE,ALCOHOL,WI-FI,HGV/PSV FUELING,FUELSERVICE,PAYPHONE,RESTAURANT,ELECTRIC CAR CHARGING,REPAIR GARAGE,SHOWER FACILITIES
151,3268,51.290335,0.311264,151,ESSO SEVENOAKS (MFG BRACKENHILL),"MAIDSTONE ROAD, TN15 8HG",,True,,,,,True,,,,,,,,,,,
152,7245,51.305174,0.3314938,152,SHELL LONDON ROAD (SHELL PILGRIMS WAY),"LONDON ROAD, TN15 7RR",,,,,,,,,,,,,,,,,,
153,18185,51.2285878,0.2213741,153,UNBRANDED LONDON ROAD (STATE OIL HILDENBOROUGH SERVICE STATION),"LONDON ROAD, TN11 9ND",,,,,,True,,,,,,,,,,,,
154,12508,51.2979533,0.3430962,154,SHELL LONDON ROAD (PARK WROTHAM HEATH SERVICE STATION),"LONDON ROAD, TN15 7RX",True,True,True,,,True,True,,,True,,True,,,,True,,
155,4147,51.2977486,0.3513873,155,JET WEST MALLING (MFG OFFHAM),"LONDON ROAD, ME19 5AL",True,True,,,,,,,,,,,,,,,,
156,5654,51.2092888,0.2570817,159,BP TONBRIDGE ROAD (HILDEN SF CONNECT),"TONBRIDGE ROAD, TN11 9BJ",,True,,,True,True,True,True,True,True,True,,,,,,,
157,7540,51.3421922,0.3460252,156,TEXACO WROTHAM ROAD (CULVERSTONE SERVICE STATION),"WROTHAM ROAD, DA13 0RF",True,True,True,True,,True,,True,,True,,,,,,,,
158,5653,51.2052304,0.2769948,160,SHELL SHIPBOURNE ROAD (MFG SHIPBOURNE ROAD),"SHIPBOURNE ROAD, TN10 3ED",,,,,,True,,True,,True,,,,,True,,,
159,3266,51.2137,0.31229,161,BP HADLOW ROAD EAST (THREE ELMS SERVICE STATION),"HADLOW ROAD EAST, TN11 0AB",True,True,True,,True,True,True,True,,True,,True,True,,,,,
160,17457,51.3986367,0.3006561,162,SHELL LONGFIELD (LONGFIELD FILLING STATION),"STATION ROAD, DA3 7QD",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
161,9247,51.1922649,0.2751031,157,SAINSBURYS TONBRIDGE,"ANGEL LANE, TN9 1SF",True,True,True,,,True,,,,,,,True,,,,,
162,4628,51.1879242,0.2680413,163,SHELL QUARRY HILL (SHELL TONBRIDGE),"QUARRY HILL, TN9 2SA",True,True,,,True,True,,True,,True,,,,,,,,
163,1063,51.41464,0.1252,164,BP EDGINGTON WAY (BYPASS SF CONNECT),"EDGINGTON WAY, DA14 5AD",,True,True,True,True,True,True,,True,True,True,True,,,,,,
164,1072,51.4252068,0.1663342,158,MURCO BEXLEY (JOYDENS WOOD SERVICE STATION),"SUMMERHOUSE DRIVE, DA5 2ES",,True,,,,True,True,,,,,,,,,,True,
165,18037,51.16946799999999,0.2360661,165,PACE TONBRIDGE (FORGE GARAGE),"HIGH STREET, TN11 8BU",,,,,,,,,,,,,,,,,,
166,2734,51.30003319999999,0.4061951,166,BP WEST MALLING (PARKFOOT GARAGE),"LONDON ROAD, ME19 5AE",True,True,True,True,True,True,True,,True,True,,,,,,,,
167,3705,51.42902549999999,0.2233819,167,SHELL HAWLEY ROAD (SHELL HAWLEY),"HAWLEY ROAD, DA1 1PU",,True,,,,True,,True,,,,,True,,,,,
168,1331,51.415699,-0.4046111000000001,168,BP SUNBURY (KEMPTON PARK SF CONNECT),"STAINES ROAD EAST, TW16 5AW",,True,True,True,True,True,,,,True,,,,,,,,
169,1326,51.4078562,-0.369027,169,SHELL EAST MOLESEY (MFG PARKHURST),"HURST ROAD, KT8 1SE",,True,,,,True,True,True,,,,,,,,,,
170,1215,51.4179705,-0.425662,170,TESCO SUNBURY EXTRA,"STAINES ROAD WEST, TW16 7BB",,True,,True,,True,True,True,,,,,,,,,,
171,1236,51.4306958,-0.4036515,171,TEXACO FELTHAM (PARK FELTHAM HILL SERVICE STATION),"SNAKEY LANE, TW13 7ND",True,True,True,True,,True,True,,,True,,,True,,,,True,
172,1328,51.4075713,-0.3465186,172,ESSO EAST MOLESEY (MFG PALACE),"HAMPTON COURT ROAD, KT8 9BW",,True,,,,True,,,,,,,,,,,,
173,1237,51.4340866,-0.3883476,173,SHELL FELTHAM (SHELL SUNBURY),"COUNTRY WAY, TW13 6QN",,,,,,True,True,,,,,,,,,,,
174,1327,51.401305,-0.3433674,174,BP EAST MOLESEY (HAMPTON COURT SF CONNECT),"HAMPTON COURT WAY, KT8 9AE",,True,,,True,True,True,True,,,,,,,,,,
175,1210,51.4223369,-0.4446801,175,ESSO STAINES ROAD WEST (MFG HERDS GARAGE),"STAINES ROAD WEST, TW15 1RZ",True,True,,True,True,True,,,,,,,True,,,True,,
176,1426,51.4353697,-0.3920036,176,ESSO HOUNSLOW ROAD (MFG JOLLY SAILOR),"HOUNSLOW ROAD, TW13 6QA",,,,,,,,,,,,,,,,,,
177,1211,51.42327,-0.44831,177,BP STAINES ROAD WEST (ASHFORD SF CONNECT),"STAINES ROAD WEST, TW15 1RA",True,True,True,True,True,True,True,True,,True,,,True,,,,,
178,1427,51.43509220000001,-0.375823,178,SAINSBURYS ST CLARES,"UXBRIDGE ROAD, TW12 1AW",True,True,True,,True,True,True,,True,True,,,True,,True,,,
179,17585,51.4426273,-0.4132004,179,TESCO FELTHAM,"HIGH STREET, TW13 4EX",True,True,True,True,,True,,True,,,,,,,,,,
180,1431,51.4393967,-0.3622583,180,SHELL STAINES ROAD (SHELL HOSPITAL BRIDGE),"STAINES ROAD, TW2 5JA",True,True,,,,True,True,,,,,,,,,,,
181,12295,51.4500705,-0.4174815,193,GULF FELTHAM (BEDFONT LANE SERVICE STATION),"BEDFONT LANE, TW14 9NJ",,,,,,,,,,,,,,,,,,
182,1432,51.4421329,-0.3527403,181,ESSO TWICKENHAM (MFG STAINES ROAD),"STAINES ROAD, TW2 5AW",True,,True,,,True,True,,,,,,True,,,,,
183,1223,51.42819799999999,-0.469386,182,SHELL ASHFORD (SHELL ASHFORD MANOR),"FORDBRIDGE ROAD, TW15 3RX",True,True,True,,True,True,True,,True,True,,,,,,,,
184,1216,51.3889571,-0.4889738,183,BP CHERTSEY (CHERTSEY SERVICE STATION),"BRIDGE ROAD, KT16 8LA",,True,,True,,True,True,,,,,,,,,,,
185,1227,51.4513359,-0.4376115,194,ESSO STAINES ROAD (MFG BEDFONT),"STAINES ROAD, TW14 8PA",,True,True,,True,True,True,True,,,,,True,True,,,,
186,1225,51.448216,-0.447778,184,ESSO CLOCKHOUSE LANE (CLOCKHOUSE SERVICE STATION),"CLOCKHOUSE LANE, TW14 8RD",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,
187,1230,51.4586652,-0.4024487,185,JET FELTHAM (BARBERBRIDGE SERVICE STATION),"STAINES ROAD, TW14 0HW",True,True,True,True,,True,True,,,True,,,True,True,,,,
188,17587,51.4593269,-0.4133489,195,TESCO FELTHAM DUKES GREEN,"DUKES GREEN AVENUE, TW14 0LT",True,True,True,True,,True,True,True,,,,,,,,,,
189,197,51.4196673,-0.3016747,186,SHELL RICHMOND ROAD (SHELL KINGSTONIAN),"RICHMOND ROAD, KT2 5HD",,True,,,,True,True,True,,True,,,,,,,,
190,12298,51.4447931,-0.475784,187,TESCO ASHFORD MIDDLESEX,"TOWN LANE, TW19 7PZ",True,True,True,True,True,True,,True,,,,,True,,,,,
191,1434,51.4303655,-0.3073496,188,BP KINGSTON-UPON-THAMES (HAM CROSS SERVICE STATION),"RICHMOND ROAD, KT2 5QU",True,True,True,True,,True,,,,True,,,,True,,,,
192,1240,51.4644723,-0.3810563,196,ESSO STAINES ROAD (MFG HOUNSLOW),"STAINES ROAD, TW4 5BD",,True,,True,,True,True,,,,,,,True,,,,
193,1218,51.3905002,-0.5041004,189,SAINSBURYS CHERTSEY,"HERIOT ROAD, KT16 9AG",,True,,,True,True,,True,,,,,,,,,,
194,1436,51.448488,-0.325308,197,SHELL RICHMOND ROAD (SHELL OAK LANE),"RICHMOND ROAD, TW1 3AB",True,True,,,True,True,,,,,,,,,,,,
195,1226,51.46569,-0.42381,190,BP FELTHAM (MFG HATTON CROSS),"GREAT SOUTH WEST ROAD, TW14 0PR",True,True,True,True,True,True,True,True,True,,,,True,True,True,,,
196,1895,51.45887640000001,-0.3374519,191,TESCO TWICKENHAM EXTRA,"MOGDEN LANE, TW7 7JY",,True,True,,,True,True,True,,True,,,,,,,,
197,199,51.4135991,-0.2879855,198,SHELL LONDON ROAD (SHELL KINGSTON HILL),"LONDON ROAD, KT2 6PQ",,,,,,,,,,,,,,,,,,
198,3331,51.45777,-0.471303,192,ESSO BEDFONT ROAD (MFG STANWELL),"BEDFONT ROAD, TW19 7LU",,,,True,,,True,,,True,,,,,,,,
199,1207,51.4363956,-0.5024843999999999,199,SHELL STAINES (SHELL STAINES),"LONDON ROAD, TW18 4HN",True,True,True,,True,True,True,,,True,True,,True,True,,,True,
200,1358,51.401433,-0.267342,200,BP NEW MALDEN (MFG ROSE COTTAGE),"KINGSTON ROAD, KT3 3NS",True,True,,,,True,True,,,,,,,,,,,
201,1366,51.4162774,-0.2512578,201,ESSO ROBIN HOOD WAY (MFG ROBIN HOOD NORTH),"ROBIN HOOD WAY, SW20 0AB",,,,,,,,,,,,,,,,,,
202,1362,51.398911,-0.24348,211,ESSO NEW MALDEN (MFG KINGSTON),"MALDEN WAY, KT3 6HF",True,True,True,True,True,True,True,True,True,True,True,,True,True,,,,
203,1365,51.40095220000001,-0.2408229,202,TESCO NEW MALDEN EXTRA,"BEVERLEY WAY, KT3 4PJ",True,True,True,True,True,True,True,True,,True,,,True,,True,,True,
204,1363,51.411023,-0.2277438,203,SHELL WORPLE ROAD (SHELL PEPYS CORNER),"WORPLE ROAD, SW20 8RE",,,,,True,,,,,,,,,,,,,
205,1374,51.44023199999999,-0.2448935,204,CO-OP ROEHAMPTON VALE,"ROEHAMPTON VALE, SW15 3DX",,,,,,True,,,,,,,,,,,,
206,1382,51.4035569,-0.21375,205,SHELL MORDEN (SHELL SOUTH MERTON),"MARTIN WAY, SM4 4AW",,,,,,,,,,,,,,,,,,
207,205,51.4088977,-0.2142926,206,BP KINGSTON ROAD (WIMBLEDON CHASE SF CONNECT),"KINGSTON ROAD, SW20 8LR",,,,,,,,,,True,,,,,,,,
208,7254,51.4618786,-0.2891292,207,SHELL SHEEN ROAD (SHELL BLACKHORSE),"SHEEN ROAD, TW9 1XD",,True,,,True,True,True,,,,,,True,,,,,
209,1369,51.4492498,-0.2381862,212,SHELL ROEHAMPTON LANE (SHELL WAITROSE ROEHAMPTON),"ROEHAMPTON LANE, SW15 4LB",,True,,True,True,True,True,,True,True,,,,,,,,
210,8079,51.46412309999999,-0.2780626,213,TEXACO UPPER RICHMOND ROAD WEST (EAST SHEEN SERVICE STATION),"UPPER RICHMOND ROAD WEST, SW14 7ED",,,True,,,,,,,,,,,,,,,
211,1423,51.463951,-0.331657,214,SHELL ISLEWORTH (MFG ISLEWORTH),"TWICKENHAM ROAD, TW7 7ES",True,,True,,,,True,,,,,,,,,,,
212,18398,51.4674445,-0.2867569,208,SAINSBURYS RICHMOND,"LOWER RICHMOND ROAD, TW9 4LT",,True,True,,,True,True,True,,,,True,True,,,True,,
213,80,51.46785999999999,-0.28859,209,BP LOWER MORTLAKE ROAD (BEACON FILLING STATION),"LOWER MORTLAKE ROAD, TW9 2LL",,True,,True,,True,,,,,,,True,,,,,
214,81,51.46808499999999,-0.283746,215,SHELL LOWER RICHMOND ROAD (SHELL RICHMOND),"LOWER RICHMOND ROAD, TW9 4LJ",True,True,True,,,True,True,,,,,,True,,,,,
215,208,51.41693919999999,-0.1921061,210,ESSO MERTON ROAD (WIMBLEDON EXPRESS),"MERTON ROAD, SW19 1EQ",,,,,,True,,True,,,,,,,,,,
216,8080,51.467265,-0.266858,216,ESSO SHEEN LANE (MFG MORTLAKE),"SHEEN LANE, SW14 8LW",,,,,,,,,,,,,True,,,,,
217,1412,51.3947081,-0.1739387,217,ESSO MITCHAM (MFG WANDLE),"BISHOPSFORD ROAD, SM4 6AP",,,,,,,,,,,,,,,,,,
218,1870,51.4143919,-0.1826232,218,SAINSBURYS MERTON,"MERANTUN WAY, SW19 1DD",,True,True,True,True,True,,True,,,,,True,,,,True,
219,1179,51.412538,-0.1782605,219,SHELL WESTERN ROAD (SHELL WESTERN ROAD),"WESTERN ROAD, SW19 2QD",,True,,True,,True,True,,,True,,,True,,,,,
220,1178,51.41869450000001,-0.1779818,220,ESSO HIGH STREET (COLLIERS WOOD EXPRESS),"HIGH STREET, SW19 2BN",,,,True,True,True,True,,,,,,True,,,,,
221,4578,51.429997,-0.1858236,221,SHELL PLOUGH LANE (SHELL PLOUGH LANE),"PLOUGH LANE, SW17 0BW",,,,,True,True,True,,,,,,True,,,,,
222,1184,51.43322980000001,-0.1845582,222,ESSO GARRATT LANE (RSS GARRATT LANE),"GARRATT LANE, SW17 0NP",True,True,,True,,True,True,,,True,,,,,,,,
223,7241,51.4080944,-0.1424275,223,SHELL ROWAN ROAD (MFG ROWAN ROAD),"ROWAN ROAD, SW16 5JF",True,True,,,,True,,,,,,,,,,,,
224,1112,51.39093,-0.13386,224,BP MITCHAM ROAD (RSS FERNSIDE),"MITCHAM ROAD, CR0 3AB",True,,,,,True,,,,,,,,,,,,
225,1156,51.4373742,-0.1615601,225,BP TRINITY ROAD (TRINITY SF CONNECT),"TRINITY ROAD, SW17 7HW",True,True,True,,,True,True,,,,,,,,,,,
226,1187,51.44663850000001,-0.1983941,226,SHELL MERTON ROAD (HKS RIVERSDALE),"MERTON ROAD, SW18 5JS",,True,,,,True,,,,,,,,,,,,
227,12483,51.4387779,-0.1559101,227,ESSO BALHAM HIGH ROAD (BALHAM EXPRESS),"BALHAM HIGH ROAD, SW17 7BQ",,,,,,,,,,,,,,,,,,
228,219,51.4196989,-0.1276945,228,UNBRANDED STREATHAM HIGH ROAD (STREATHAM COMMON SERVICE STATION),"STREATHAM HIGH ROAD, SW16 3BS",True,True,,,,True,True,,,True,,,,,,,,
229,1867,51.40736829999999,-0.1208705,229,TOTAL LONDON (TOTAL NORBURY),"LONDON ROAD, SW16 4DH",,,,True,,,,,,,,,,,,,True,
230,1102,51.4018044,-0.1180574,230,TESCO NORBURY EXPRESS,"LONDON ROAD, CR7 7ND",,True,,True,,True,True,,,,,,True,,,,,
231,1104,51.3969286,-0.1159123,231,ESSO THORNTON HEATH (NEW PARK EXPRESS),"LONDON ROAD, CR7 6JH",,,,,,,,,,,,True,True,,,,,
232,1373,51.45413199999999,-0.2111382,233,SHELL WEST HILL (MFG PUTNEY),"WEST HILL, SW15 2UE",True,True,True,True,True,True,True,,,,,,,,,,,
233,1173,51.439048,-0.12957,232,ESSO STERNHOLD AVENUE (MFG STREATHAM),"STERNHOLD AVENUE, SW2 4PB",True,True,True,,,True,True,,,,,,,,,,,
234,1157,51.4519392,-0.152974,234,SAINSBURYS BALHAM,"NIGHTINGALE LANE, SW12 8SY",,True,,,True,True,True,True,True,True,,,,,,True,,
235,1152,51.450784,-0.14742,235,SHELL BALHAM HILL (SHELL BALHAM),"BALHAM HILL, SW12 9DP",,True,,True,True,,,,True,,True,,,,,,,
236,138,51.39877389999999,-0.0879874,236,SAINSBURYS CRYSTAL PALACE,"WHITEHORSE LANE, SE25 6XB",,True,,True,,True,,,,,,,,,,,,
237,137,51.38748289999999,-0.0965765,237,SHELL WHITEHORSE ROAD (SHELL GLOSTER),"WHITEHORSE ROAD, CR0 2LG",,True,,True,True,True,True,,,,,,,,,,,
238,140,51.40083,-0.07725,238,BP SOUTH NORWOOD HILL (MFG SOUTH NORWOOD),"SOUTH NORWOOD HILL, SE25 6BS",True,True,True,True,,True,True,,,True,,,,,,,,
239,142,51.3963794,-0.069052,239,SHELL PORTLAND ROAD (SHELL SOUTH NORWOOD),"PORTLAND ROAD, SE25 4UX",,,,,True,True,True,,,,,,True,,,,,
240,1169,51.4232824,-0.1057975,248,TEXACO KNIGHTS HILL (PARK KNIGHTS HILL SERVICE STATION),"KNIGHTS HILL, SE27 0QP",,,,,,True,,,,True,,,,,,,,
241,1171,51.4131179,-0.0680021,240,BP ANERLEY ROAD (CORNWALL LODGE SERVICE STATION),"ANERLEY ROAD, SE20 8AP",,True,,True,,True,True,,,,,,,,,,True,
242,1170,51.423936,-0.083314,241,SHELL GIPSY HILL (SHELL GYPSY HILL),"GIPSY HILL, SE19 1PL",,True,,,True,True,True,,,True,,True,,,,,,
243,1079,51.42508300000001,-0.07569,242,SHELL CRYSTAL PALACE PARADE (SHELL CRYSTAL PALACE),"CRYSTAL PALACE PARADE, SE19 1UN",,True,,True,,True,True,,,,,,True,,,,,
244,1172,51.4123435,-0.0540455,249,JET CROYDON ROAD (FIVE STAR SERVICE STATION),"CROYDON ROAD, SE20 7AE",,,,,,,,,,,,,,,,,,
245,1129,51.3969811,-0.0489737,243,TESCO ELMERS END,"CROYDON ROAD, BR3 4AA",,True,True,True,True,True,True,True,,True,True,,True,,True,,,
246,224,51.43274719999999,-0.117064,250,ESSO LEIGHAM COURT ROAD (MFG STREATHAM),"LEIGHAM COURT ROAD, SW16 2RW",,True,,True,,True,True,,,True,,,,,,,,
247,54,51.4357147,-0.1044711,244,TEXACO NORWOOD ROAD (WEST NORWOOD SERVICE STATION),"NORWOOD ROAD, SE27 9AF",True,True,True,True,,True,True,,,,,,True,,,,,
248,148,51.409754,-0.044416,245,SHELL BECKENHAM (SHELL BECKENHAM),"BECKENHAM ROAD, BR3 4RH",True,True,True,,True,True,,,,True,True,,,,,True,,
249,1080,51.4278944,-0.0565043,251,BP KIRKDALE (PARK SYDENHAM MOTOR COMPANY),"KIRKDALE, SE26 4QD",True,True,,,,,,,True,,True,,True,,,True,,
250,151,51.4032117,-0.03588,246,BP BECKENHAM (PARK BECKENHAM SERVICE STATION),"CROYDON ROAD, BR3 3PR",True,,,,,True,,,,,,,,,,,,
251,51,51.4406815,-0.0593899,252,ESSO LONDON ROAD (FORESTHILL EXPRESS),"LONDON ROAD, SE23 3PE",,,,,,True,True,,,True,,,,,,,,
252,48,51.4484978,-0.0982559,253,TEXACO CROXTED ROAD (CROXTED MOTORS),"CROXTED ROAD, SE24 9DG",,,,,,,,,,,,,,,,,,
253,56,51.44785479999999,-0.1125835,254,ESSO A204 (TULSE HILL EXPRESS),"A204, SW2 2QB",,,,,,,,,,,,,,,,,,
254,9188,51.4287174,-0.0331371,247,SAINSBURYS SYDENHAM,"BELL GREEN, SE26 4PU",True,True,True,,,True,,,,,,,,,,,,
255,1082,51.44239839999999,-0.0445573,255,BP STANSTEAD ROAD (MFG FOREST HILL),"STANSTEAD ROAD, SE23 1HP",,,,,,,,,,,,,,,,,,
256,156,51.4065509,-0.00752,256,ESSO BROMLEY ROAD (MFG SHORTLANDS),"BROMLEY ROAD, BR3 6PG",,True,,,,True,,True,,True,,,,,,,,
257,157,51.4183057,0.001848,257,SHELL BROMLEY HILL (SHELL HILLBROW),"BROMLEY HILL, BR1 4JU",,,,,,,,,,,,,,,,,,
258,161,51.4068976,0.0281283,258,BP WIDMORE ROAD (WIDMORE GREEN SF CONNECT),"WIDMORE ROAD, BR1 3AX",,,,,,,,,,,,,,,,,,
259,1054,51.4263335,-0.0064627,259,BP BROMLEY ROAD (DOWNHAM SF CONNECT),"BROMLEY ROAD, BR1 4PJ",,True,,,,True,,True,,True,,,,,,,,
260,1857,51.4334656,0.0091414,264,SHELL VERDANT LANE (MFG CATFORD),"VERDANT LANE, SE6 1TP",,True,True,True,,True,True,,,True,,,,,,,,
261,1055,51.4324762,0.0209937,260,ESSO BARING ROAD (GROVE PARK EXPRESS),"BARING ROAD, SE12 0DU",True,True,,,True,True,True,True,,True,,,True,,,,,
262,8022,51.4452745,-0.007785,261,ESSO BROWNHILL ROAD (RSS CATFORD),"BROWNHILL ROAD, SE6 1AA",,,,,,,,,,,,,,,,,,
263,1035,51.43783999999999,0.04272,265,BP MOTTINGHAM ROAD (MOTTINGHAM SF CONNECT),"MOTTINGHAM ROAD, SE9 4QN",True,True,,True,True,True,True,True,,True,,,,,,,,
264,1037,51.438966,0.051412,266,SHELL SIDCUP ROAD (SHELL MOTTINGHAM),"SIDCUP ROAD, SE9 3AF",True,True,,,True,,True,,,,,,,,,,,
265,1039,51.4347973,0.0629231,262,SHELL SIDCUP ROAD (SHELL SIDCUP),"SIDCUP ROAD, SE9 3AL",True,True,,True,True,True,,,,True,,,,,,True,,
266,17980,51.45202829999999,-0.016434,267,SHELL LEWISHAM HIGH STREET (MFG LEWISHAM),"LEWISHAM HIGH STREET, SE13 6NZ",True,True,,True,True,,True,,,,,,,,,,,
267,217,51.4506744,0.0297537,268,ESSO SIDCUP ROAD (CLIFTON LEE EXPRESS),"SIDCUP ROAD, SE12 8BL",,True,,,True,True,True,True,,True,,,,,,,,
268,216,51.4531374,0.0271842,269,TEXACO SIDCUP ROAD (LEE SERVICE STATION),"SIDCUP ROAD, SE12 8BL",,,,,,,,,,,,,,,,,,
269,213,51.45883,0.00412,270,BP LEE HIGH ROAD (LEE SF CONNECT),"LEE HIGH ROAD, SE13 5PQ",,,,,,,,,,,,,,,,,,
270,1060,51.443703,0.0634724,271,SHELL FOOTSCRAY ROAD (MFG FOOTSCRAY),"FOOTSCRAY ROAD, SE9 2TD",True,True,True,,,,True,,,,,,,,,True,,
271,1038,51.41763,0.0919,263,BP CHISLEHURST (PERRY STREET SF CONNECT),"PERRY STREET, BR7 6HB",,True,,,,,,,,,,,,,,,,
272,1034,51.45151809999999,0.0501243,272,ESSO ELTHAM HIGH STREET (ELTHAM HIGH STREET EXPRESS),"ELTHAM HIGH STREET, SE9 1DH",,,,,,,,,,,,,,,,,,
273,1059,51.4270512,0.0958955,273,UNBRANDED SIDCUP (W J KING GARAGES SIDCUP),"MAIN ROAD, DA14 6PA",,True,,True,,,,,,,,,,,,,True,
274,11857,51.4362355,0.1258024,274,UNBRANDED BEXLEY (W J KING GARAGES BEXLEY),"STEYNTON AVENUE, DA5 3HP",,,,,,,,,,,,,,,,,,
275,1020,51.4477487,0.1167906,275,SHELL SIDCUP (SHELL BLENDON),"BLACKFEN ROAD, DA15 9NT",,,,,,,,,,,,,,,,,,
276,1025,51.4509774,0.0804193,276,BP BEXLEY ROAD (CROWNWOOD SF CONNECT),"BEXLEY ROAD, SE9 2NL",True,True,True,True,True,True,True,True,,True,,,,,,,,
277,1024,51.4502227,0.0600399,277,SAINSBURYS ELTHAM,"FOOTSCRAY ROAD, SE9 2SA",,True,,,,True,,,,,,,,,,,,
278,1005,51.4606718,0.1197482,278,UNBRANDED WELLING (W J KING GARAGES WELLING),"PARK VIEW ROAD, DA16 1SF",,,,,,,,,,,,,,,,,,
279,1007,51.457991,0.136395,279,ESSO BEXLEYHEATH (MFG BROADWAY),"BROADWAY, DA6 8AS",,,,,,,,,,,,,,,,,,
280,1021,51.4635833,0.0993344999999999,280,SHELL WELLING (SHELL BUDGENS BELLEGROVE),"BELLEGROVE ROAD, DA16 3QS",True,,,,,True,True,True,,,,,True,,,True,,
281,1023,51.4587251,0.0495295,281,JET WELL HALL ROAD (MFG WELL HALL),"WELL HALL ROAD, SE9 6SX",True,True,,,,True,,True,,,,,,,,,,
282,1022,51.466535,0.0839212999999999,282,TEXACO WELLING (ANCHOR SERVICE STATION),"BELLEGROVE ROAD, DA16 3RW",,True,,,,True,,,,True,,,,,,,,
283,1016,51.4501562,0.1777417,283,SAINSBURYS CRAYFORD,"STADIUM WAY, DA1 4HW",,True,,,,True,,,,,,,,,,,,
284,1009,51.4656748,0.1472153,284,SHELL BEXLEYHEATH (MFG BEXLEYHEATH),"LONG LANE, DA7 5AH",,,,,,,,,,,,,,,,,,
285,1008,51.46650160000001,0.1456123,285,UNBRANDED BEXLEYHEATH (W J KING GARAGES BEXLEYHEATH),"LONG LANE, DA7 5AQ",,,,,,,,,,,,,,,,,,
286,130,51.4406823,0.1966381,286,ESSO PRINCES ROAD (RSS WINSTON),"PRINCES ROAD, DA1 2PZ",,,,,,,,,,,,,,,,,,
287,132,51.43808929999999,0.2344562,287,BP PRINCES ROAD (MFG ELMS),"PRINCES ROAD, DA1 1RB",True,True,True,True,True,True,True,,,,,,,,,,,
288,127,51.437628,0.237489,288,BP PRINCES ROAD (RSS DARTFORD),"PRINCES ROAD, DA1 1YT",,True,,True,,True,True,,,True,,True,True,,,,,
289,129,51.4470102,0.1999736,289,ESSO DARTFORD ROAD (DARTFORD EXPRESS),"DARTFORD ROAD, DA1 3EN",,,,,,,,,,,,,,,,,,
290,17508,51.4424575,0.2421874,290,SHELL LONDON ROAD (SHELL INVICTUS),"LONDON ROAD, DA2 6AS",,,,,,,,,,,,,,,,,,
291,125,51.454633,0.2080579,291,SHELL BURNHAM ROAD (SHELL BURNHAM ROAD),"BURNHAM ROAD, DA1 5BN",True,True,True,True,True,True,True,,,,,True,True,,,,,
292,1014,51.4663727,0.1815354,292,SHELL ERITH (SHELL ERITH),"NORTHEND ROAD, DA8 3RF",,True,,True,True,True,,,,,,True,,,,,,
293,25051,51.45245749999999,0.2771778,293,ASDA GREENHITHE,"STATION ROAD, DA9 9BT",True,True,,,True,,True,True,,,,,True,,,,,True
294,2241,51.450024,0.2868888,294,ESSO GREENHITHE (RSS GREENHITHE),"LONDON ROAD, DA9 9EJ",,,,,,,,,,,,,,,,,,
295,1011,51.47278499999999,0.1625922,295,BP ERITH (MFG ERITH),"BEXLEY ROAD, DA8 3EX",True,True,True,True,True,True,True,,True,True,True,True,,,True,,,
296,1012,51.4726,0.157887,296,GULF ERITH (BELMONT SERVICE STATION),"BELMONT ROAD, DA8 1LB",,,,,,,,,,,,,,,,,,
297,18002,51.479345,0.1831198,297,MORRISONS ERITH,"JAMES WATT WAY, DA8 2AH",True,True,True,,,True,,True,,,,True,,,,,,
298,8871,51.4302168,0.3327752,298,SAINSBURYS PEPPER HILL,"WINGFIELD BANK, DA11 8JH",True,True,True,True,,True,True,True,,True,,,True,,True,,,
299,1559,51.4763696,0.2711423,299,TEXACO GRAYS (LONDON ROAD SERVICE STATION),"LONDON ROAD, RM20 3JT",,,,,,,,,,,,,,,,,,
300,3706,51.44923199999999,0.320969,300,SHELL STONEBRIDGE ROAD (SHELL NORTHFLEET),"STONEBRIDGE ROAD, DA11 9BJ",True,True,,True,,True,True,True,,,,,,,,,,
301,1558,51.4858649,0.2445926,301,ESSO PURFLEET (MFG MEADS),"ARTERIAL ROAD, RM19 1TS",,,,,,,,,,,,,,,,,,
302,1270,51.4989999,-0.4077401,302,TESCO HAYES BULLS BRIDGE EXTRA,"HAYES ROAD, UB2 5LN",True,True,True,True,True,True,True,,,,,,True,True,,,,
303,1271,51.4978868,-0.4061416,303,BP SOUTHALL (MFG HAYES),"HAYES ROAD, UB2 5LZ",True,True,,True,,True,,,,,,,,,,,,
304,12283,51.4877911,-0.3951634,304,M4 HESTON MOTO MOTORWAY SERVICE AREA WESTBOUND,"M4 J2-3, TW5 9NB",,,,,,,,,,,,,,,,,,
305,1302,51.5005587,-0.4215869,305,ESSO NORTH HYDE ROAD (SOUTH HAYES EXPRESS),"NORTH HYDE ROAD, UB3 4NE",,True,,True,,True,True,True,,,,,True,True,,,,
306,6591,51.4877911,-0.3951634,306,M4 HESTON MOTO MOTORWAY SERVICE AREA EASTBOUND,"M4 J2-3, TW5 9NB",,,,,,,,,,,,,,,,,,
307,26131,51.5006843,-0.4253558,307,ASDA HAYES AUTOMAT,"MILLINGTON ROAD, UB3 4AZ",True,True,,True,True,True,True,True,True,True,,True,True,True,,,,
